username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,html
juergen_p,⚔News Now🕵️‍,66132864,806996143175516161,/juergen_p/status/806996143175516161,2016-12-08 22:57:28,1481237848,0,1,0,0,,,,"Boys play in floodwaters along a busy street in #Manila, Philippines after a sudden downpour caused floods in low-lying areas.. pic.twitter.com/RQYlriREZ8","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Boys play in <strong>floodwaters</strong> along a busy street in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a>, Philippines after a sudden downpour caused floods in low-lying areas.. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/RQYlriREZ8"">pic.twitter.com/RQYlriREZ8</a></p>"
LiveTravelling,Kiss From The World,47775007,795643482069233664,/LiveTravelling/status/795643482069233664,2016-11-07 15:06:03,1478531163,0,0,1,0,,,,Children pushing a pedicab through floodwaters in Manila >http://kftw.me/0YL < #PHILIPPINES #Manila #people #travelPhoto @rjamesbarrete,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Children pushing a pedicab through <strong>floodwaters</strong> in <strong>Manila</strong> &gt;<a class=""twitter-timeline-link"" data-expanded-url=""http://kftw.me/0YL"" dir=""ltr"" href=""https://t.co/YSJ7rlIaaP"" rel=""nofollow noopener"" target=""_blank"" title=""http://kftw.me/0YL""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">kftw.me/0YL</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>&lt; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PHILIPPINES?src=hash""><s>#</s><b>PHILIPPINES</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/people?src=hash""><s>#</s><b>people</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/travelPhoto?src=hash""><s>#</s><b>travelPhoto</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""69234579"" dir=""ltr"" href=""/rjamesbarrete""><s>@</s><b>rjamesbarrete</b></a></p>"
pwatchdog,B,249566314,793261302961479680,/pwatchdog/status/793261302961479680,2016-11-01 01:20:07,1477963207,0,0,0,0,,,,@RRD_Davao The #RECLAMATION_LAND_IN_MANILA should NOT be developed into an AIRPORT.  #Traffic #Flooding,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""630725815"" dir=""ltr"" href=""/RRD_Davao""><s>@</s><b>RRD_Davao</b></a> The <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RECLAMATION_LAND_IN_MANILA?src=hash""><s>#</s><b>RECLAMATION_LAND_IN_<strong>MANILA</strong></b></a> should NOT be developed into an AIRPORT.  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Traffic?src=hash""><s>#</s><b>Traffic</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flooding?src=hash""><s>#</s><b><strong>Flooding</strong></b></a></p>"
London_ISP2016,London,731099774712217600,733223419278430208,/London_ISP2016/status/733223419278430208,2016-05-19 09:11:00,1463649060,0,0,0,0,,,,#megaforum #manila #flooding how are they fixing it?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/megaforum?src=hash""><s>#</s><b>megaforum</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/manila?src=hash""><s>#</s><b><strong>manila</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a> how are they fixing it?</p>"
guchibelle,guchibelle,775097268,732460737101062144,/guchibelle/status/732460737101062144,2016-05-17 06:40:22,1463467222,0,0,0,0,,,,"@ronnathanielsz  sorry sir but Singson unable to finish the flood basin in Manila,he is good at roads but not with floodwaters.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""177444112"" dir=""ltr"" href=""/ronnathanielsz""><s>@</s><b>ronnathanielsz</b></a>  sorry sir but Singson unable to finish the flood basin in <strong>Manila</strong>,he is good at roads but not with <strong>floodwaters</strong>.</p>"
LiveTravelling,Kiss From The World,47775007,726690136277303296,/LiveTravelling/status/726690136277303296,2016-05-01 08:30:04,1462091404,0,1,2,0,,,,Children pushing a pedicab through floodwaters in Manila >http://kftw.me/0YL < #PHILIPPINES #Manila #people #travelPhoto @rjamesbarrete,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Children pushing a pedicab through <strong>floodwaters</strong> in <strong>Manila</strong> &gt;<a class=""twitter-timeline-link"" data-expanded-url=""http://kftw.me/0YL"" dir=""ltr"" href=""https://t.co/YSJ7rlIaaP"" rel=""nofollow noopener"" target=""_blank"" title=""http://kftw.me/0YL""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">kftw.me/0YL</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>&lt; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PHILIPPINES?src=hash""><s>#</s><b>PHILIPPINES</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/people?src=hash""><s>#</s><b>people</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/travelPhoto?src=hash""><s>#</s><b>travelPhoto</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""69234579"" dir=""ltr"" href=""/rjamesbarrete""><s>@</s><b>rjamesbarrete</b></a></p>"
markieyeo,Markie,21524800,720033018971164672,/markieyeo/status/720033018971164672,2016-04-12 23:37:03,1460504223,0,0,0,0,,,,lakas ng ulan #manila #flood,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">lakas ng ulan <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/manila?src=hash""><s>#</s><b><strong>manila</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a></p>"
ukfloodtweets,UK Flood Tweets,2337955724,718799513473789953,/ukfloodtweets/status/718799513473789953,2016-04-09 13:55:33,1460210133,0,0,0,0,,,,"#floods #ukfloods - Builder of Malaysia's SMART Tunnel wants to bring infra to PH: MANILA, Philipp... http://binged.it/23kjC4Z  - #flooding","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/floods?src=hash""><s>#</s><b>floods</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ukfloods?src=hash""><s>#</s><b>ukfloods</b></a> - Builder of Malaysia's SMART Tunnel wants to bring infra to PH: <strong>MANILA</strong>, Philipp... <a class=""twitter-timeline-link"" data-expanded-url=""http://binged.it/23kjC4Z"" dir=""ltr"" href=""https://t.co/UMGaoxXW0P"" rel=""nofollow noopener"" target=""_blank"" title=""http://binged.it/23kjC4Z""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">binged.it/23kjC4Z</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> - <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a></p>"
raphbosano,Raph Bosano,159524930,701367418916982784,/raphbosano/status/701367418916982784,2016-02-21 11:26:38,1456053998,0,0,1,0,,,,"Early swim: Children enjoy the #flood in Sampaloc, Manila after a Maynilad pipe burst while… https://www.instagram.com/p/BCC-1gZqOwK/ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Early swim: Children enjoy the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> in Sampaloc, <strong>Manila</strong> after a Maynilad pipe burst while… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BCC-1gZqOwK/"" dir=""ltr"" href=""https://t.co/n2S1oD4QDB"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BCC-1gZqOwK/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BCC-1gZqOwK/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
lylehashtags,Joseph Gamaliel,2939288862,697497711944183810,/lylehashtags/status/697497711944183810,2016-02-10 19:09:48,1455131388,0,0,0,0,,,,"Water flowing near santol street, manila.

#news #flood #sparkconnection #digitalmarketing","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">Water flowing near santol street, <strong>manila</strong>.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/news?src=hash""><s>#</s><b>news</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sparkconnection?src=hash""><s>#</s><b>sparkconnection</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalmarketing?src=hash""><s>#</s><b>digitalmarketing</b></a></p>"
London_ISP2016,London,731099774712217600,733223419278430208,/London_ISP2016/status/733223419278430208,2016-05-19 09:11:00,1463649060,0,0,0,0,,,,#megaforum #manila #flooding how are they fixing it?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/megaforum?src=hash""><s>#</s><b>megaforum</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/manila?src=hash""><s>#</s><b><strong>manila</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a> how are they fixing it?</p>"
guchibelle,guchibelle,775097268,732460737101062144,/guchibelle/status/732460737101062144,2016-05-17 06:40:22,1463467222,0,0,0,0,,,,"@ronnathanielsz  sorry sir but Singson unable to finish the flood basin in Manila,he is good at roads but not with floodwaters.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""177444112"" dir=""ltr"" href=""/ronnathanielsz""><s>@</s><b>ronnathanielsz</b></a>  sorry sir but Singson unable to finish the flood basin in <strong>Manila</strong>,he is good at roads but not with <strong>floodwaters</strong>.</p>"
LiveTravelling,Kiss From The World,47775007,726690136277303296,/LiveTravelling/status/726690136277303296,2016-05-01 08:30:04,1462091404,0,1,2,0,,,,Children pushing a pedicab through floodwaters in Manila >http://kftw.me/0YL < #PHILIPPINES #Manila #people #travelPhoto @rjamesbarrete,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Children pushing a pedicab through <strong>floodwaters</strong> in <strong>Manila</strong> &gt;<a class=""twitter-timeline-link"" data-expanded-url=""http://kftw.me/0YL"" dir=""ltr"" href=""https://t.co/YSJ7rlIaaP"" rel=""nofollow noopener"" target=""_blank"" title=""http://kftw.me/0YL""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">kftw.me/0YL</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>&lt; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PHILIPPINES?src=hash""><s>#</s><b>PHILIPPINES</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/people?src=hash""><s>#</s><b>people</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/travelPhoto?src=hash""><s>#</s><b>travelPhoto</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""69234579"" dir=""ltr"" href=""/rjamesbarrete""><s>@</s><b>rjamesbarrete</b></a></p>"
markieyeo,Markie,21524800,720033018971164672,/markieyeo/status/720033018971164672,2016-04-12 23:37:03,1460504223,0,0,0,0,,,,lakas ng ulan #manila #flood,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">lakas ng ulan <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/manila?src=hash""><s>#</s><b><strong>manila</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a></p>"
ukfloodtweets,UK Flood Tweets,2337955724,718799513473789953,/ukfloodtweets/status/718799513473789953,2016-04-09 13:55:33,1460210133,0,0,0,0,,,,"#floods #ukfloods - Builder of Malaysia's SMART Tunnel wants to bring infra to PH: MANILA, Philipp... http://binged.it/23kjC4Z  - #flooding","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/floods?src=hash""><s>#</s><b>floods</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ukfloods?src=hash""><s>#</s><b>ukfloods</b></a> - Builder of Malaysia's SMART Tunnel wants to bring infra to PH: <strong>MANILA</strong>, Philipp... <a class=""twitter-timeline-link"" data-expanded-url=""http://binged.it/23kjC4Z"" dir=""ltr"" href=""https://t.co/UMGaoxXW0P"" rel=""nofollow noopener"" target=""_blank"" title=""http://binged.it/23kjC4Z""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">binged.it/23kjC4Z</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> - <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a></p>"
raphbosano,Raph Bosano,159524930,701367418916982784,/raphbosano/status/701367418916982784,2016-02-21 11:26:38,1456053998,0,0,1,0,,,,"Early swim: Children enjoy the #flood in Sampaloc, Manila after a Maynilad pipe burst while… https://www.instagram.com/p/BCC-1gZqOwK/ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Early swim: Children enjoy the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> in Sampaloc, <strong>Manila</strong> after a Maynilad pipe burst while… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BCC-1gZqOwK/"" dir=""ltr"" href=""https://t.co/n2S1oD4QDB"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BCC-1gZqOwK/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BCC-1gZqOwK/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
